,months_as_customer,age,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_relationship,incident_state,incident_city,incident_location,witnesses,total_claim_amount,auto_make,auto_model,auto_year,month_sin,month_cos,severe
359,292.0,44.0,OH,500/1000,500.0,1097.57,0.0,462836,MALE,PhD,priv-house-serv,unmarried,SC,Columbus,4429 Washington St,0.0,61700.0,Saab,93,2005.0,0.8660254037844386,0.5000000000000001,0
360,451.0,61.0,IN,250/500,2000.0,1618.65,2000000.0,475407,FEMALE,Associate,transport-moving,unmarried,OH,Columbus,2651 MLK Lane,1.0,78100.0,Chevrolet,Tahoe,1997.0,1.2246467991473532e-16,-1.0,1
361,61.0,24.0,IN,100/300,500.0,922.67,0.0,473611,FEMALE,College,priv-house-serv,other-relative,SC,Northbend,2942 1st Lane,1.0,65520.0,Toyota,Highlander,2011.0,0.8660254037844386,0.5000000000000001,0
362,150.0,30.0,IN,100/300,1000.0,1342.02,0.0,608425,MALE,MD,prof-specialty,own-child,VA,Arlington,6317 Best St,2.0,4500.0,Saab,93,1999.0,-0.5000000000000004,0.8660254037844384,0
363,283.0,41.0,OH,100/300,500.0,1195.01,0.0,476227,FEMALE,Associate,sales,own-child,WV,Northbend,1555 Washington Lane,2.0,42700.0,Mercedes,ML350,2011.0,-0.8660254037844386,0.5000000000000001,0
364,291.0,46.0,OH,500/1000,1000.0,994.74,0.0,452701,FEMALE,High School,adm-clerical,own-child,SC,Hillsdale,1919 4th Lane,2.0,5580.0,Volkswagen,Passat,2005.0,0.8660254037844387,-0.4999999999999998,0
365,162.0,31.0,IN,100/300,1000.0,1050.24,0.0,456789,FEMALE,Masters,adm-clerical,wife,NC,Arlington,5480 3rd Ridge,0.0,3600.0,BMW,X5,2013.0,0.8660254037844386,0.5000000000000001,0
366,154.0,36.0,IL,250/500,2000.0,1313.51,7000000.0,600904,FEMALE,Masters,exec-managerial,own-child,SC,Northbrook,8864 Tree Ridge,0.0,2800.0,Volkswagen,Passat,2015.0,-2.4492935982947064e-16,1.0,0
367,289.0,47.0,OH,500/1000,2000.0,1102.29,0.0,450889,FEMALE,Associate,adm-clerical,own-child,VA,Northbend,2777 Solo Drive,0.0,54000.0,Toyota,Highlander,1996.0,-0.4999999999999997,-0.8660254037844388,0
368,10.0,19.0,IN,250/500,1000.0,1185.78,0.0,478837,FEMALE,JD,craft-repair,wife,NC,Northbend,9929 Rock Drive,2.0,48950.0,Accura,TL,2011.0,-0.8660254037844385,-0.5000000000000004,0
369,309.0,47.0,IL,500/1000,500.0,1527.95,0.0,611322,MALE,PhD,exec-managerial,other-relative,WV,Northbend,4143 Maple Ridge,1.0,77800.0,Dodge,RAM,2002.0,1.2246467991473532e-16,-1.0,1
370,396.0,57.0,IN,100/300,1000.0,1366.39,0.0,438180,MALE,High School,protective-serv,other-relative,NC,Columbus,7121 Rock St,1.0,52560.0,Saab,93,1995.0,-0.8660254037844386,0.5000000000000001,0
371,273.0,41.0,OH,500/1000,1000.0,1403.9,0.0,449793,FEMALE,PhD,farming-fishing,own-child,VA,Riverwood,9067 Texas Ave,2.0,44110.0,Honda,Accord,2015.0,0.8660254037844386,0.5000000000000001,0
372,129.0,30.0,IL,500/1000,2000.0,927.23,0.0,450730,FEMALE,PhD,sales,husband,SC,Hillsdale,9245 Weaver Ridge,3.0,74360.0,Suburu,Forrestor,2009.0,0.49999999999999994,-0.8660254037844387,1
373,140.0,31.0,OH,250/500,2000.0,1554.86,6000000.0,608758,FEMALE,JD,armed-forces,wife,WV,Arlington,4585 Francis Ave,2.0,6120.0,Honda,Civic,2002.0,0.49999999999999994,-0.8660254037844387,0
374,419.0,53.0,IL,500/1000,2000.0,736.07,6000000.0,445339,MALE,College,transport-moving,unmarried,SC,Northbend,6738 Francis Hwy,0.0,62280.0,Suburu,Forrestor,2012.0,0.49999999999999994,0.8660254037844387,0
375,315.0,44.0,IL,250/500,1000.0,974.16,6000000.0,438328,FEMALE,Masters,sales,other-relative,NY,Springfield,7576 Pine Ridge,0.0,26730.0,Volkswagen,Jetta,2006.0,0.49999999999999994,-0.8660254037844387,0
376,72.0,29.0,OH,500/1000,500.0,973.8,0.0,479913,FEMALE,Associate,craft-repair,own-child,WV,Arlington,9105 Tree Lane,0.0,66200.0,Dodge,Neon,2013.0,-0.8660254037844385,-0.5000000000000004,0
377,32.0,26.0,OH,100/300,2000.0,1260.32,6000000.0,460760,MALE,JD,other-service,not-in-family,VA,Northbrook,2299 Britain Drive,2.0,45500.0,Toyota,Corolla,2009.0,-0.5000000000000004,0.8660254037844384,0
378,230.0,41.0,IN,100/300,1000.0,1464.03,0.0,444797,MALE,JD,transport-moving,own-child,NY,Springfield,1914 Francis St,0.0,53040.0,Audi,A3,2006.0,-2.4492935982947064e-16,1.0,0
379,157.0,32.0,OH,100/300,2000.0,617.11,0.0,436711,MALE,College,other-service,other-relative,VA,Columbus,6658 Weaver St,2.0,50800.0,Mercedes,E400,2013.0,-0.8660254037844386,0.5000000000000001,0
380,265.0,41.0,IN,250/500,2000.0,1724.46,6000000.0,432491,FEMALE,Associate,craft-repair,own-child,SC,Northbend,1985 5th Ave,3.0,44200.0,Audi,A5,2014.0,-1.0,-1.8369701987210297e-16,0
381,47.0,34.0,IL,500/1000,500.0,1161.31,0.0,617527,FEMALE,PhD,exec-managerial,other-relative,SC,Springfield,1707 Sky Ave,3.0,62920.0,Chevrolet,Malibu,2012.0,-2.4492935982947064e-16,1.0,0
382,113.0,29.0,OH,250/500,2000.0,1091.73,0.0,601213,MALE,PhD,exec-managerial,not-in-family,NY,Springfield,6456 Andromedia Drive,2.0,49950.0,Nissan,Ultima,2004.0,0.49999999999999994,0.8660254037844387,0
383,289.0,46.0,IL,250/500,2000.0,1209.07,0.0,604138,MALE,JD,armed-forces,unmarried,NC,Arlington,5649 Texas Ave,1.0,56430.0,BMW,3 Series,1995.0,0.49999999999999994,-0.8660254037844387,0
384,254.0,41.0,IL,250/500,2000.0,1241.04,0.0,431361,FEMALE,Masters,protective-serv,own-child,NY,Riverwood,1220 MLK Ave,2.0,100210.0,Audi,A5,2014.0,-2.4492935982947064e-16,1.0,1
385,115.0,30.0,OH,500/1000,500.0,1757.21,0.0,477695,MALE,High School,prof-specialty,wife,NY,Northbend,1589 Pine St,0.0,49140.0,Ford,F150,2007.0,-0.8660254037844385,-0.5000000000000004,0
386,236.0,38.0,OH,250/500,1000.0,802.24,0.0,612597,FEMALE,College,other-service,not-in-family,WV,Northbrook,8906 Elm Lane,1.0,66840.0,Mercedes,E400,2014.0,-0.8660254037844386,0.5000000000000001,0
387,7.0,21.0,IN,500/1000,1000.0,1342.72,0.0,445638,MALE,Associate,machine-op-inspct,wife,NY,Hillsdale,2654 Elm Drive,2.0,62460.0,Honda,Accord,2003.0,-0.5000000000000004,0.8660254037844384,0
388,208.0,36.0,OH,100/300,2000.0,1209.41,5000000.0,476185,MALE,JD,machine-op-inspct,wife,NY,Columbus,6681 Texas Ridge,1.0,62810.0,Nissan,Ultima,1999.0,-0.8660254037844386,0.5000000000000001,0
389,126.0,33.0,OH,500/1000,1000.0,1141.71,2000000.0,435995,FEMALE,JD,priv-house-serv,own-child,WV,Northbrook,7782 Rock St,2.0,54160.0,Suburu,Legacy,2009.0,-0.8660254037844386,0.5000000000000001,0
390,48.0,35.0,IL,100/300,500.0,1090.03,0.0,430232,FEMALE,JD,exec-managerial,unmarried,WV,Arlington,9286 Oak Ave,2.0,48400.0,Saab,92x,2005.0,0.49999999999999994,-0.8660254037844387,0
391,297.0,48.0,IN,250/500,1000.0,1464.73,3000000.0,443861,MALE,PhD,exec-managerial,other-relative,NY,Arlington,8758 5th St,0.0,51480.0,Toyota,Highlander,2013.0,1.2246467991473532e-16,-1.0,0
392,160.0,36.0,OH,100/300,1000.0,1118.58,0.0,460801,FEMALE,High School,prof-specialty,husband,NY,Columbus,7281 Maple Hwy,1.0,51700.0,Saab,95,2003.0,0.49999999999999994,-0.8660254037844387,0
393,406.0,58.0,OH,250/500,2000.0,1117.04,0.0,605121,MALE,MD,exec-managerial,own-child,WV,Northbend,7571 Elm Ridge,2.0,65520.0,Volkswagen,Jetta,2009.0,-0.8660254037844386,0.5000000000000001,0
394,157.0,31.0,IN,500/1000,500.0,1257.83,7000000.0,458622,MALE,High School,farming-fishing,own-child,OH,Arlington,6738 Washington Hwy,2.0,47700.0,Accura,TL,2011.0,-0.8660254037844385,-0.5000000000000004,0
395,146.0,31.0,OH,250/500,2000.0,1082.72,0.0,478661,FEMALE,PhD,machine-op-inspct,not-in-family,SC,Northbend,4188 Britain Ave,0.0,5220.0,Accura,MDX,2015.0,-1.0,-1.8369701987210297e-16,0
396,409.0,57.0,IN,100/300,1000.0,1191.8,6000000.0,435299,MALE,High School,protective-serv,unmarried,NY,Riverwood,6934 Lincoln Ave,0.0,73320.0,Ford,Fusion,2012.0,-0.4999999999999997,-0.8660254037844388,1
397,252.0,46.0,IN,100/300,1000.0,1242.02,0.0,601961,MALE,Masters,adm-clerical,wife,VA,Hillsdale,6390 Apache St,2.0,74900.0,Jeep,Grand Cherokee,2003.0,-1.0,-1.8369701987210297e-16,1
398,6.0,27.0,OH,250/500,500.0,1075.71,0.0,604328,FEMALE,High School,prof-specialty,unmarried,WV,Columbus,7615 Weaver Drive,1.0,3190.0,Saab,95,2015.0,-0.8660254037844385,-0.5000000000000004,0
399,103.0,33.0,IN,100/300,1000.0,969.88,6000000.0,614385,MALE,MD,armed-forces,own-child,NY,Columbus,6409 Cherokee Drive,0.0,76920.0,Chevrolet,Malibu,2002.0,0.49999999999999994,0.8660254037844387,1
400,369.0,53.0,OH,250/500,2000.0,1459.93,0.0,438584,FEMALE,Masters,priv-house-serv,not-in-family,WV,Springfield,1123 5th Lane,3.0,77990.0,Jeep,Wrangler,2012.0,0.49999999999999994,-0.8660254037844387,1
401,261.0,46.0,IL,500/1000,1000.0,1245.61,0.0,478703,MALE,MD,transport-moving,own-child,NY,Columbus,5168 5th Ave,0.0,59670.0,Ford,Escape,2008.0,-1.0,-1.8369701987210297e-16,0
402,159.0,33.0,IN,100/300,2000.0,1462.76,0.0,615683,FEMALE,College,craft-repair,husband,NY,Columbus,3697 Apache Drive,0.0,44880.0,Mercedes,C300,2004.0,-0.4999999999999997,-0.8660254037844388,0
403,344.0,51.0,IN,100/300,2000.0,1398.46,0.0,455672,MALE,Associate,sales,other-relative,NC,Northbend,1910 Sky Ave,2.0,82830.0,Audi,A5,2004.0,0.8660254037844387,-0.4999999999999998,1
404,437.0,60.0,OH,500/1000,1000.0,1269.64,0.0,602942,FEMALE,College,armed-forces,unmarried,SC,Riverwood,8954 Apache Lane,3.0,84480.0,Chevrolet,Silverado,2012.0,0.49999999999999994,0.8660254037844387,1
405,65.0,30.0,IN,100/300,500.0,1455.65,4000000.0,616706,FEMALE,College,transport-moving,wife,WV,Hillsdale,3110 Lincoln Lane,3.0,79800.0,Honda,Civic,1999.0,-1.0,-1.8369701987210297e-16,1
406,280.0,41.0,OH,500/1000,2000.0,1140.31,0.0,473243,MALE,MD,adm-clerical,husband,WV,Arlington,6035 Rock Ave,3.0,53020.0,Toyota,Corolla,1999.0,-2.4492935982947064e-16,1.0,0
407,269.0,45.0,IN,500/1000,500.0,1330.46,0.0,435552,FEMALE,High School,machine-op-inspct,wife,VA,Hillsdale,2220 1st Lane,0.0,24200.0,Suburu,Forrestor,2008.0,-0.8660254037844385,-0.5000000000000004,0
408,275.0,40.0,OH,250/500,2000.0,1190.6,0.0,434206,MALE,Masters,exec-managerial,unmarried,OH,Riverwood,4972 Francis Lane,3.0,43230.0,Chevrolet,Silverado,2001.0,-0.5000000000000004,0.8660254037844384,0
409,265.0,45.0,OH,250/500,500.0,972.5,0.0,469895,FEMALE,College,exec-managerial,unmarried,NC,Springfield,6957 Weaver Drive,3.0,3190.0,Ford,Escape,1995.0,-0.8660254037844386,0.5000000000000001,0
410,283.0,43.0,IN,100/300,2000.0,1161.91,0.0,457722,FEMALE,Associate,adm-clerical,not-in-family,WV,Northbrook,1512 Rock Lane,3.0,5850.0,BMW,M5,2006.0,-0.4999999999999997,-0.8660254037844388,0
411,84.0,29.0,OH,250/500,1000.0,1117.17,0.0,473645,FEMALE,High School,machine-op-inspct,not-in-family,SC,Arlington,3693 Pine Ave,0.0,6820.0,BMW,3 Series,2005.0,0.8660254037844387,-0.4999999999999998,0
412,247.0,44.0,OH,250/500,2000.0,1101.51,0.0,619108,FEMALE,College,farming-fishing,not-in-family,NY,Riverwood,9879 Apache Drive,2.0,69480.0,Chevrolet,Tahoe,2008.0,0.8660254037844386,0.5000000000000001,0
413,56.0,29.0,IL,100/300,1000.0,1523.17,0.0,610479,MALE,Masters,prof-specialty,own-child,PA,Northbend,2494 Andromedia Drive,2.0,94560.0,Jeep,Grand Cherokee,1995.0,1.2246467991473532e-16,-1.0,1
414,210.0,39.0,OH,500/1000,1000.0,984.45,0.0,474998,MALE,Associate,armed-forces,unmarried,NC,Riverwood,4615 Embaracadero Ave,2.0,7800.0,Dodge,RAM,1997.0,1.2246467991473532e-16,-1.0,0
415,108.0,32.0,OH,500/1000,2000.0,1257.0,4000000.0,616341,FEMALE,High School,machine-op-inspct,unmarried,WV,Northbrook,1929 Britain Drive,3.0,61270.0,Suburu,Legacy,1999.0,-1.0,-1.8369701987210297e-16,0
416,328.0,49.0,OH,500/1000,500.0,1434.51,0.0,460535,FEMALE,Masters,transport-moving,wife,NY,Riverwood,5051 Elm St,2.0,71440.0,Mercedes,ML350,2005.0,-0.8660254037844386,0.5000000000000001,1
417,186.0,37.0,OH,250/500,2000.0,1628.0,0.0,606487,FEMALE,JD,priv-house-serv,unmarried,NY,Hillsdale,9910 Maple Ave,2.0,55600.0,Jeep,Grand Cherokee,2009.0,0.8660254037844386,0.5000000000000001,0
418,277.0,44.0,IN,500/1000,500.0,1412.31,0.0,620737,MALE,High School,priv-house-serv,unmarried,NC,Riverwood,5602 Britain St,3.0,5000.0,Jeep,Wrangler,2005.0,1.2246467991473532e-16,-1.0,0
419,138.0,33.0,IL,250/500,500.0,1362.87,5000000.0,445904,FEMALE,JD,exec-managerial,own-child,NY,Springfield,6889 Cherokee St,0.0,95810.0,BMW,X5,2007.0,0.49999999999999994,0.8660254037844387,1
420,208.0,41.0,IN,100/300,1000.0,1134.68,0.0,464145,FEMALE,College,tech-support,husband,SC,Northbend,3926 Rock Lane,2.0,69300.0,Volkswagen,Jetta,1996.0,1.2246467991473532e-16,-1.0,0
421,147.0,37.0,IN,250/500,1000.0,1306.78,0.0,466818,MALE,MD,prof-specialty,other-relative,SC,Northbend,6717 Best Drive,0.0,81120.0,Toyota,Camry,1995.0,-0.8660254037844386,0.5000000000000001,1
422,8.0,21.0,IN,500/1000,500.0,1021.9,0.0,464237,MALE,High School,handlers-cleaners,husband,WV,Columbus,6117 4th Ave,0.0,91260.0,Toyota,Corolla,2012.0,-0.8660254037844386,0.5000000000000001,1
423,297.0,48.0,IN,100/300,1000.0,1538.6,0.0,618455,FEMALE,MD,other-service,wife,SC,Northbend,2668 Cherokee St,0.0,60600.0,Ford,Fusion,2004.0,0.8660254037844386,0.5000000000000001,0
424,150.0,31.0,IN,500/1000,1000.0,1354.5,0.0,456602,MALE,Masters,machine-op-inspct,husband,NY,Arlington,6838 Flute Lane,3.0,64800.0,Suburu,Forrestor,2000.0,-1.0,-1.8369701987210297e-16,0
425,4.0,34.0,OH,500/1000,500.0,1282.93,0.0,616126,FEMALE,College,exec-managerial,other-relative,WV,Northbrook,6583 MLK Ridge,0.0,66880.0,Chevrolet,Silverado,1996.0,0.49999999999999994,-0.8660254037844387,0
426,210.0,35.0,IL,500/1000,1000.0,1346.27,0.0,468508,MALE,Masters,farming-fishing,not-in-family,WV,Arlington,6492 4th Lane,2.0,58200.0,BMW,X5,2013.0,-2.4492935982947064e-16,1.0,0
427,91.0,31.0,IN,100/300,1000.0,1338.4,4000000.0,431937,FEMALE,High School,priv-house-serv,own-child,NC,Hillsdale,7299 Apache St,0.0,60570.0,Nissan,Maxima,2011.0,-1.0,-1.8369701987210297e-16,0
428,167.0,36.0,IL,100/300,1000.0,949.44,0.0,448603,FEMALE,Masters,exec-managerial,other-relative,NC,Springfield,2756 Britain Hwy,0.0,69680.0,Mercedes,ML350,2008.0,0.8660254037844386,0.5000000000000001,0
429,467.0,58.0,IN,500/1000,2000.0,977.4,0.0,444500,MALE,Masters,transport-moving,own-child,NY,Columbus,9360 3rd Drive,3.0,55700.0,Nissan,Maxima,2014.0,0.49999999999999994,0.8660254037844387,0
430,264.0,47.0,IN,250/500,2000.0,1181.46,10000000.0,601117,FEMALE,JD,transport-moving,other-relative,OH,Arlington,1655 Francis Hwy,2.0,62370.0,Dodge,Neon,2001.0,1.0,6.123233995736766e-17,0
431,270.0,45.0,OH,500/1000,500.0,1187.53,0.0,615383,FEMALE,PhD,priv-house-serv,not-in-family,VA,Columbus,9720 Lincoln Hwy,0.0,54340.0,Saab,92x,2005.0,-0.8660254037844385,-0.5000000000000004,0
432,310.0,48.0,OH,100/300,1000.0,845.16,0.0,434342,FEMALE,Masters,priv-house-serv,other-relative,NC,Northbend,7066 Texas Ave,0.0,55170.0,Audi,A5,2005.0,-0.4999999999999997,-0.8660254037844388,0
433,143.0,34.0,IL,100/300,500.0,1442.27,0.0,435100,MALE,College,priv-house-serv,wife,NY,Columbus,9728 Britain Hwy,3.0,58500.0,Dodge,RAM,1999.0,1.0,6.123233995736766e-17,0
434,146.0,32.0,OH,100/300,2000.0,1276.43,0.0,431278,MALE,Associate,priv-house-serv,own-child,NC,Riverwood,4486 Cherokee Ridge,3.0,59940.0,Honda,CRV,1995.0,-2.4492935982947064e-16,1.0,0
435,102.0,28.0,OH,250/500,500.0,1075.41,0.0,445648,MALE,MD,machine-op-inspct,wife,PA,Northbend,8021 Flute Ave,0.0,73400.0,Dodge,Neon,1996.0,-0.8660254037844385,-0.5000000000000004,1
436,61.0,23.0,IL,100/300,500.0,1111.72,0.0,448857,MALE,JD,exec-managerial,other-relative,PA,Riverwood,2774 Apache Drive,2.0,41850.0,Suburu,Legacy,1997.0,1.0,6.123233995736766e-17,0
437,255.0,44.0,OH,500/1000,2000.0,814.96,6000000.0,435267,FEMALE,PhD,priv-house-serv,not-in-family,NC,Hillsdale,2787 MLK St,2.0,6400.0,Mercedes,ML350,2005.0,0.49999999999999994,0.8660254037844387,0
438,211.0,40.0,IL,500/1000,1000.0,1575.86,0.0,461275,FEMALE,PhD,other-service,own-child,WV,Northbrook,9847 Elm St,1.0,3190.0,Audi,A5,2004.0,0.8660254037844387,-0.4999999999999998,0
439,61.0,29.0,IN,250/500,1000.0,1115.27,0.0,613816,MALE,JD,handlers-cleaners,unmarried,VA,Hillsdale,4629 Elm Ridge,1.0,5900.0,Nissan,Pathfinder,2010.0,1.0,6.123233995736766e-17,0
440,108.0,31.0,IN,500/1000,2000.0,1175.7,0.0,608767,MALE,Masters,protective-serv,not-in-family,NY,Columbus,5585 Washington Drive,2.0,57330.0,Dodge,Neon,2006.0,-2.4492935982947064e-16,1.0,0
441,303.0,50.0,OH,100/300,500.0,793.15,0.0,620869,MALE,MD,tech-support,own-child,WV,Hillsdale,3925 Sky St,3.0,81960.0,Dodge,Neon,2008.0,-2.4492935982947064e-16,1.0,1
442,152.0,33.0,IN,250/500,500.0,942.51,0.0,478981,FEMALE,PhD,transport-moving,wife,SC,Hillsdale,3903 Oak Ave,0.0,70400.0,Suburu,Legacy,2001.0,-0.5000000000000004,0.8660254037844384,0
443,120.0,34.0,IN,500/1000,1000.0,1056.71,0.0,464630,FEMALE,JD,protective-serv,not-in-family,VA,Columbus,3805 Lincoln Hwy,1.0,3770.0,Jeep,Grand Cherokee,2002.0,-0.8660254037844386,0.5000000000000001,0
444,144.0,36.0,IN,500/1000,2000.0,1255.68,6000000.0,466303,FEMALE,Associate,sales,other-relative,NC,Arlington,4055 2nd Drive,0.0,7400.0,Dodge,Neon,2014.0,-0.8660254037844386,0.5000000000000001,0
445,414.0,52.0,IN,500/1000,500.0,1335.13,0.0,452647,FEMALE,High School,farming-fishing,unmarried,SC,Northbend,3707 Oak Ridge,1.0,54810.0,Chevrolet,Silverado,1999.0,0.8660254037844386,0.5000000000000001,0
446,163.0,37.0,IN,250/500,500.0,1178.95,6000000.0,441370,FEMALE,JD,priv-house-serv,own-child,NY,Springfield,7327 Lincoln Drive,3.0,49400.0,Jeep,Wrangler,2005.0,1.0,6.123233995736766e-17,0
447,352.0,53.0,IL,250/500,500.0,1793.16,0.0,619166,MALE,Associate,tech-support,wife,NC,Riverwood,9369 Flute Hwy,2.0,68750.0,Chevrolet,Malibu,2009.0,-0.4999999999999997,-0.8660254037844388,0
448,27.0,32.0,OH,100/300,500.0,1008.38,0.0,472803,FEMALE,PhD,adm-clerical,other-relative,SC,Arlington,4239 Weaver Ave,0.0,61500.0,Dodge,Neon,2013.0,-0.8660254037844385,-0.5000000000000004,0
449,239.0,39.0,IL,100/300,500.0,1396.83,0.0,442308,FEMALE,Masters,other-service,husband,WV,Northbend,6044 Weaver Drive,3.0,76890.0,BMW,X6,2007.0,1.2246467991473532e-16,-1.0,1
450,33.0,32.0,OH,100/300,500.0,1402.78,5000000.0,469383,FEMALE,PhD,other-service,husband,NY,Northbrook,8879 1st Drive,1.0,56070.0,Toyota,Camry,2012.0,1.0,6.123233995736766e-17,0
451,88.0,30.0,IN,100/300,1000.0,1437.88,0.0,614383,FEMALE,College,transport-moving,husband,SC,Northbrook,9488 Best Drive,0.0,56000.0,Chevrolet,Malibu,2003.0,-0.8660254037844385,-0.5000000000000004,0
452,101.0,33.0,IL,500/1000,1000.0,1313.64,0.0,438617,FEMALE,College,priv-house-serv,unmarried,NY,Hillsdale,7500 Texas Ridge,0.0,4290.0,Audi,A3,1997.0,-1.0,-1.8369701987210297e-16,0
453,20.0,37.0,IL,250/500,500.0,1482.14,0.0,613936,FEMALE,Associate,transport-moving,husband,NY,Arlington,2048 3rd Ridge,1.0,60750.0,Suburu,Forrestor,2003.0,-1.0,-1.8369701987210297e-16,0
454,126.0,30.0,IL,250/500,2000.0,1171.75,0.0,472163,FEMALE,Associate,machine-op-inspct,not-in-family,NY,Northbend,3419 Apache St,3.0,48730.0,Chevrolet,Malibu,2011.0,-0.8660254037844386,0.5000000000000001,0
455,264.0,43.0,IL,500/1000,2000.0,1353.33,0.0,447458,MALE,Associate,adm-clerical,not-in-family,WV,Springfield,9875 MLK Ave,0.0,95150.0,Ford,Escape,2007.0,0.49999999999999994,0.8660254037844387,1
456,78.0,24.0,IN,100/300,500.0,1175.51,0.0,474792,MALE,Masters,craft-repair,husband,NY,Columbus,3553 Texas Ave,1.0,7480.0,Dodge,Neon,2003.0,1.0,6.123233995736766e-17,0
457,123.0,28.0,IL,100/300,2000.0,1836.02,0.0,470559,MALE,Masters,transport-moving,own-child,NC,Riverwood,4335 1st St,1.0,79800.0,Volkswagen,Passat,2011.0,-2.4492935982947064e-16,1.0,1
458,347.0,51.0,OH,500/1000,500.0,1480.79,9000000.0,432399,FEMALE,MD,priv-house-serv,unmarried,NC,Hillsdale,9070 Tree Ave,2.0,103560.0,Jeep,Wrangler,1997.0,-0.8660254037844386,0.5000000000000001,1
459,163.0,38.0,IN,500/1000,2000.0,1453.92,0.0,607605,FEMALE,PhD,other-service,other-relative,NY,Hillsdale,3900 Texas St,3.0,79500.0,Accura,MDX,1995.0,-0.8660254037844386,0.5000000000000001,1
460,271.0,44.0,OH,250/500,500.0,1340.71,0.0,600153,FEMALE,High School,tech-support,other-relative,SC,Riverwood,9657 5th Ave,2.0,76230.0,Volkswagen,Passat,1997.0,1.0,6.123233995736766e-17,1
461,410.0,54.0,IL,100/300,2000.0,714.03,0.0,465979,MALE,MD,protective-serv,own-child,WV,Northbend,5765 Washington St,2.0,59520.0,Honda,Accord,2001.0,-0.8660254037844385,-0.5000000000000004,0
462,448.0,57.0,IL,100/300,2000.0,1376.16,0.0,466555,FEMALE,PhD,tech-support,own-child,SC,Arlington,5997 Embaracadero Drive,1.0,47760.0,Suburu,Impreza,2013.0,1.0,6.123233995736766e-17,0
463,218.0,41.0,IL,100/300,500.0,914.22,0.0,444155,MALE,JD,prof-specialty,wife,NY,Springfield,1738 Solo Lane,0.0,84590.0,Saab,93,2013.0,-2.4492935982947064e-16,1.0,1
464,43.0,38.0,OH,500/1000,1000.0,1601.47,0.0,465764,MALE,PhD,handlers-cleaners,other-relative,SC,Columbus,2903 Weaver Drive,2.0,61650.0,Nissan,Ultima,2006.0,1.0,6.123233995736766e-17,0
465,33.0,33.0,IL,500/1000,1000.0,1096.79,6000000.0,446898,FEMALE,Associate,handlers-cleaners,unmarried,VA,Springfield,8926 Texas Ridge,1.0,81400.0,BMW,M5,1998.0,-0.8660254037844385,-0.5000000000000004,1
466,126.0,34.0,IN,100/300,2000.0,1078.22,0.0,453274,FEMALE,Masters,transport-moving,wife,SC,Northbend,4231 3rd Ave,1.0,58410.0,Chevrolet,Tahoe,2007.0,-0.5000000000000004,0.8660254037844384,0
467,411.0,56.0,IL,250/500,1000.0,1595.28,0.0,479320,FEMALE,College,protective-serv,other-relative,VA,Springfield,8049 4th St,0.0,38610.0,Volkswagen,Passat,2007.0,-0.4999999999999997,-0.8660254037844388,0
468,225.0,37.0,OH,100/300,1000.0,1217.84,5000000.0,443462,FEMALE,High School,farming-fishing,not-in-family,WV,Northbrook,6501 5th Drive,2.0,57600.0,Volkswagen,Passat,2015.0,-2.4492935982947064e-16,1.0,0
469,35.0,35.0,IL,100/300,2000.0,1117.42,0.0,446158,FEMALE,PhD,protective-serv,not-in-family,NC,Hillsdale,7909 Andromedia Hwy,2.0,53190.0,Volkswagen,Jetta,1996.0,-1.0,-1.8369701987210297e-16,0
470,460.0,57.0,OH,100/300,2000.0,1567.37,0.0,602514,FEMALE,JD,craft-repair,husband,NY,Riverwood,5865 Sky Lane,3.0,58300.0,Nissan,Maxima,2014.0,-0.5000000000000004,0.8660254037844384,0
471,195.0,38.0,IL,500/1000,2000.0,1294.93,6000000.0,477356,MALE,MD,tech-support,unmarried,WV,Springfield,1957 Washington Ave,2.0,64620.0,Dodge,Neon,2003.0,0.49999999999999994,-0.8660254037844387,0
472,360.0,51.0,IL,250/500,1000.0,1152.12,0.0,434669,MALE,PhD,armed-forces,not-in-family,WV,Riverwood,7649 Texas St,0.0,90480.0,BMW,X6,2000.0,-0.4999999999999997,-0.8660254037844388,1
473,300.0,49.0,IL,100/300,1000.0,1441.21,0.0,609322,FEMALE,PhD,farming-fishing,wife,SC,Columbus,1992 Britain Drive,0.0,7080.0,Nissan,Maxima,2001.0,-2.4492935982947064e-16,1.0,0
474,245.0,42.0,IL,500/1000,1000.0,1575.74,7000000.0,614265,MALE,JD,exec-managerial,other-relative,PA,Springfield,9685 Sky Ridge,2.0,6490.0,Toyota,Camry,2011.0,-0.4999999999999997,-0.8660254037844388,0
475,146.0,36.0,OH,500/1000,2000.0,1233.96,0.0,606177,FEMALE,Masters,other-service,other-relative,NC,Hillsdale,3457 Texas Lane,1.0,55900.0,Nissan,Ultima,2015.0,0.8660254037844387,-0.4999999999999998,0
476,67.0,29.0,IL,250/500,1000.0,1861.43,0.0,461514,MALE,High School,adm-clerical,husband,SC,Columbus,7693 Cherokee Lane,3.0,63800.0,Saab,92x,1998.0,-0.5000000000000004,0.8660254037844384,0
477,380.0,56.0,OH,100/300,1000.0,1570.86,0.0,454685,MALE,MD,farming-fishing,other-relative,VA,Northbend,3167 4th Ridge,1.0,58160.0,Saab,95,1996.0,-0.5000000000000004,0.8660254037844384,0
